ALE,Cocoa en polvo con aspartame, 1/4,cucharada,3,3,9,0.7,0.1,1.6,30.8
ALE,Cocoa sin azúcar, 1/5,cucharada,2,2,7,0.4,0.2,0.9,0.3
ALE,Cocoa sin azúcar Hershey, 1/5,cucharada,2,2,7,0.4,0.2,0.9,0.3
ALE,Comino,1,cucharadita,2,2,7,0.4,0.4,0.9,3.0
ALE,Comino entetro,1,cucharadita,2,2,7,0.4,0.4,0.9,3.0
ALE,Comino molido, 1/2,cucharadita,1,1,6,0.2,0.2,0.4,2.0
ALE,Concentrado de pollo,3,g,3,3,6,0.4,0.1,0.7,720.0
ALE,Consomé, 1/4,taza,60,60,10,1.2,0.3,0.2,198.8
ALE,Consomé de camarón en polvo, 1/3,cucharada,4,4,8,0.6,0.2,1.0,950.4
ALE,Consomé de pescado,20,g,20,20,6,0.0,0.4,0.2,19.2
ALE,Consomé de pollo, 1/4,taza,60,60,10,1.2,0.3,0.2,190.8
ALE,Consomé de pollo bajo en grasa,5,cucharada,60,60,5,0.3,0.0,0.8,120.0
ALE,Consomé de pollo desgarsado en polvo,1,cucharada,12,12,2,0.0,0.4,0.4,0.0
ALE,Consomé de pollo en cubo, 1/3,pieza,2,2,4,0.3,0.1,0.5,475.2
ALE,Consomé de pollo en polvo, 1/3,cucharada,4,4,8,0.6,0.2,1.0,950.4
ALE,Consiomé de res, 1/2,taza,120,120,9,1.4,0.3,0.1,391.0
ALE,Consomé de res condesado, 1/4,taza,60,60,8,1.3,0.2,0.0,391.2
ALE,Consomé de res en cubo, 1/3,pieza,2,2,5,0.3,0.2,0.5,336.3
ALE,Consiomé de res en polvo,1,cucharada,12,12,2,0.0,0.2,0.4,2.0
ALE,Consomé de res enlatado, 1/4,taza,60,60,8,1.3,0.2,0.0,291.2
ALE,Consomé en polvo, 1/3,cucharada,4,4,8,0.6,0.2,1.0,950.4
ALE,Consomé sabor tomate,2,g,2,2,6,0.3,0.0,1.5,2.7
ALE,Cremor tártaro,1,cucharadita,3,3,8,0.0,0.0,1.8,2.0
ALE,Cubo consomé, 1/4,pieza,6,6,12,0.8,0.2,1.4,1440.0
ALE,Curry,1,cucharadita,2,2,7,0.3,0.3,1.2,1.0
ALE,Curry en polvo,1,cucharadita,2,2,7,0.3,0.3,1.2,1.0
ALE,Dacaf,1,cucharadita,2,2,4,0.2,0.0,0.7,1.0
ALE,Diet coke,1,taza,240,240,1,0.0,0.0,0.1,3.9
ALE,Diet sprite,1,taza,240,240,3,0.1,0.0,0.0,0.0
ALE,Eneldo,5,cucharadita,8,8,3,0.3,0.1,0.5,4.2
ALE,Eneldo deshidratado,1,cucharadita,1,1,3,0.2,0.0,0.6,2.0
ALE,Enelo en semilla,1,cucharadita,2,2,6,0.3,0.3,1.1,0.0
ALE,Especias para sazonar aves,1,cucharadita,2,2,6,0.2,0.2,1.3,1.0
ALE,Estragón,1,cucharadita,2,2,6,0.5,0.1,1.0,1.0
ALE,Estragón molido,1,cucharadita,2,2,6,0.5,0.1,1.0,1.0
ALE,Estragón seco,1,cucharadita,2,2,6,0.5,0.1,1.0,1.0
ALE,Extracto de vainilla ,1,cucharadita,5,5,8,0.0,0.0,0.4,0.0
ALE,Flor de jamaica,1,taza,37,37,1,0.0,0.0,0.2,0.1
ALE,Gelatina de dieta, 1/4,taza,60,60,4,0.6,0.0,0.4,28.7
ALE,Gelatina sin azúcar preparada,1,taza,121,121,10,1.0,0.0,0.0,56.0
ALE,Gengibre,3,cucharadita,6,6,4,0.1,0.1,0.9,0.8
ALE,Gengibre en polvo, 1/2,cucharada,3,3,9,0.2,0.2,1.9,0.9
ALE,Gengibre fresco,1,cucharada,10,10,7,0.2,0.1,1.5,1.3
ALE,Grenetina sin sabor, 1/4,sobre,3,3,9,1.5,0.0,0.8,3.8
ALE,Hierbabuena,10,g,10,10,4,0.2,0.2,0.7,0.0
ALE,Hierbas de olor,1,cucharadita,2,2,5,0.1,0.2,1.4,2.0
ALE,Hierbas finas,1,cucharadita,2,2,5,0.1,0.2,1.4,2.0
ALE,Hierbas molidas,1,cucharadita,2,2,5,0.1,0.2,1.4,2.0
ALE,Hinojo,10,g,10,10,3,0.1,0.0,0.7,5.2
ALE,Hoja de aguacate,1,pieza,3,3,1,0.1,0.0,0.1,0.0
ALE,Hojas de laurel,1,pieza,1,1,3,0.1,0.1,0.7,0.0
ALE,Jamaica,1,taza,37,1,1,0.0,0.0,0.2,0.1
ALE,Jengibre,3,cucharadita,6,6,4,0.1,0.1,0.9,0.8
ALE,Jengibre fresco,1,cucharada,6,6,4,0.1,0.1,0.9,0.8
ALE,Jengibre molido,1,cucharadita,2,2,7,0.2,0.1,1.4,1.0
ALE,Jengibre rallado,1,cucharadita,2,2,1,0.0,0.0,0.3,0.3
ALE,Koll-Aid en polvo sin azúcar,1,sobre,1,1,5,0.0,0.0,0.0,2.0
ALE,Laurel,2,hoja,2,2,6,0.2,0.2,1.4,0.0
